sku,current_stock
SKU-00175,3515.0
SKU-00150,3523.0
SKU-00324,3533.0
SKU-00462,3536.0
SKU-00348,3538.0
SKU-00473,3548.0
SKU-00246,3562.0
SKU-00253,3562.0
SKU-00309,3571.0
SKU-00187,3595.0
SKU-00216,3596.0
SKU-00055,3598.0
SKU-00082,3601.0
SKU-00341,3611.0
SKU-00026,3617.0
SKU-00077,3622.0
SKU-00314,3624.0
SKU-00167,3625.0
SKU-00112,3627.0
SKU-00391,3642.0
SKU-00121,3643.0
SKU-00067,3645.0
SKU-00197,3646.0
SKU-00354,3661.0
SKU-00144,3665.0
SKU-00468,3666.0
SKU-00405,3669.0
SKU-00329,3671.0
SKU-00453,3683.0
SKU-00395,3693.0
SKU-00200,3698.0
SKU-00424,3705.0
SKU-00321,3708.0
SKU-00233,3712.0
SKU-00193,3717.0
SKU-00157,3722.0
SKU-00477,3730.0
SKU-00498,3730.0
SKU-00409,3737.0
SKU-00078,3737.0
SKU-00159,3745.0
SKU-00151,3747.0
SKU-00322,3747.0
SKU-00484,3749.0
SKU-00310,3755.0
SKU-00140,3764.0
SKU-00237,3769.0
SKU-00327,3770.0
SKU-00218,3774.0
SKU-00080,3778.0
SKU-00399,3794.0
SKU-00113,3815.0
SKU-00162,3815.0
SKU-00267,3820.0
SKU-00196,3838.0
SKU-00120,3839.0
SKU-00250,3839.0
SKU-00355,3845.0
SKU-00328,3846.0
SKU-00190,3870.0
SKU-00227,3873.0
SKU-00444,3875.0
SKU-00470,3881.0
SKU-00006,3885.0
SKU-00487,3892.0
SKU-00294,3894.0
SKU-00282,3903.0
SKU-00096,3916.0
SKU-00281,3917.0
SKU-00288,3920.0
SKU-00147,3924.0
SKU-00176,3930.0
SKU-00105,3945.0
SKU-00387,3948.0
SKU-00494,3960.0
SKU-00104,3971.0
SKU-00366,3973.0
SKU-00382,3976.0
SKU-00469,3978.0
SKU-00103,3982.0
SKU-00097,3987.0
SKU-00014,3988.0
SKU-00458,3999.0
SKU-00017,4001.0
SKU-00114,4006.0
SKU-00420,4007.0
SKU-00411,4028.0
SKU-00206,4039.0
SKU-00432,4045.0
SKU-00160,4053.0
SKU-00217,4055.0
SKU-00435,4057.0
SKU-00070,4068.0
SKU-00052,4072.0
SKU-00283,4074.0
SKU-00051,4080.0
SKU-00489,4081.0
SKU-00236,4082.0
SKU-00331,4107.0
SKU-00001,4112.0
SKU-00057,4135.0
SKU-00485,4140.0
SKU-00225,4146.0
SKU-00454,4149.0
SKU-00273,4160.0
SKU-00069,4165.0
SKU-00326,4168.0
SKU-00493,4186.0
SKU-00004,4199.0
SKU-00011,4204.0
SKU-00300,4211.0
SKU-00296,4217.0
SKU-00219,4218.0
SKU-00194,4231.0
SKU-00214,4236.0
SKU-00139,4240.0
SKU-00368,4242.0
SKU-00378,4251.0
SKU-00271,4278.0
SKU-00220,4298.0
SKU-00441,4299.0
SKU-00107,4300.0
SKU-00464,4305.0
SKU-00062,4336.0
SKU-00177,4373.0
SKU-00232,4382.0
SKU-00320,4385.0
SKU-00466,4414.0
SKU-00132,4415.0
SKU-00431,4426.0
SKU-00372,4430.0
SKU-00306,4451.0
SKU-00181,4469.0
SKU-00303,4485.0
SKU-00274,4523.0
SKU-00463,4550.0
SKU-00224,4575.0
SKU-00108,4598.0
SKU-00134,4607.0
SKU-00094,4697.0
SKU-00016,4704.0
SKU-00313,4709.0
SKU-00396,4709.0
SKU-00312,4743.0
SKU-00384,4772.0
SKU-00270,4814.0
SKU-00180,4839.0
SKU-00158,4887.0
SKU-00305,4956.0
SKU-00248,4977.0
SKU-00323,5097.0
SKU-00301,5457.0
SKU-00290,5482.0
